uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred,adviser_name,staff_id
tjwzwh73,0409480,Dale Boyd,0,0.9,5,1.8,3.8,Dawn Curtin,sweucq96
rakwes79,8912875,Patricia Gerlach,0,-0.7,4,3.8,3.5,Emily Santos-Bacca,esb99
piwapi10,8396445,Pearlie Guillory,0,-0.7,2.5,3.4,4.3,Dawn Curtin,sweucq96
cxdkvr40,8977294,Christopher Bacon,1,2.2,3.2,2.1,2.3,Marie Roberts,vnxici28
pfeqky88,1741092,Willie Strickland,0,-0.8,0.4,0.7,4,Jeanette Lindley,mmxgfl83
ddscny86,6599864,Hazel Atkison,0,-0.2,3.4,4.4,-0.8,Irene Feldman,ekhymj67
qidndg20,8505544,Michael Gendel,1,-2.3,2.6,2.8,-4.7,Jeanette Lindley,mmxgfl83
eovhxf40,5566275,Laverne Joyner,0,-2.8,2.4,3.2,2.6,Jeanne Mason,cnotli32
vtlksq84,3301788,Tyrone Chavez,0,-0.7,2.9,5,3.8,Marie Roberts,vnxici28
jtolrb64,9554213,John Cruz,0,-0.7,3.6,3,-4.3,Paul Prince,wndznn45
tlahml58,2627305,Jessica Isaac,0,-1.6,2.8,1.8,1,Kenyatta Berrios,ysftax93
meqehb09,0864049,David Rosado,0,-3,4,2.6,-1.3,Dawn Curtin,sweucq96
mhjwdk53,3879162,Judy Singer,0,1.1,3,2.1,4.4,Basia Murton,bm8567
hlvkgz34,4398631,Bryce Mcneal,1,1.7,3.2,1.2,2.3,Paul Prince,wndznn45
dblgaj06,4192091,Tiffany Trujillo,0,-2.7,-2.5,-1.3,-4.9,Emily Santos-Bacca,esb99
wiyabj50,4453618,Andrea Mercer,0,-0.7,0.2,-0.1,4.2,Kenyatta Berrios,ysftax93
fjmole05,9815390,Amanda Arnold,0,2.8,4,4.8,3.1,Samuel Dalton,wpqorn73
fthdgm84,8815011,Roxanne Hoosier,0,1.3,3.8,3.8,-2.5,Samuel Dalton,wpqorn73
zjwdkt28,5525535,Hilma Wright,0,-0.7,2.5,3,4,Fred Johnson,fj123
lkpdiu20,7615458,Patricia Goins,0,-2.1,3.1,0.3,2,Luis Yoxall,flgkpr62
baqscl66,0619296,Alberta Santiago,1,0.5,4,2.7,2.1,Emily Santos-Bacca,esb99
hckxjb37,2527261,Raymond Castaneda,0,0.3,4.2,2.5,-2.3,Jeanne Mason,cnotli32
vodhiv93,2808991,Susan Harwood,0,-1.8,2.6,3.3,1.5,Anne Hernandez,ssujpa10
jjbgbf10,5567165,Jeanne Rodgers,1,0.3,2.7,0.6,2.5,Marie Roberts,vnxici28
stddmy08,8894513,Keith Villegas,0,-3.1,2.6,2.7,-0.1,Jeanette Lindley,mmxgfl83
lgpqzm11,8388461,Stephanie Snoddy,0,0.1,3.6,-0.8,1.7,Kenyatta Berrios,ysftax93
jtxndz38,6286314,Inez Goebel,0,-4.2,-2.8,-3.3,-3.2,Jeanette Lindley,mmxgfl83
cejmry31,4126385,Christopher Nelson,0,-99,-99,-99,-99,Jeanne Mason,cnotli32
ehcwoo78,8952056,Natalie Ellington,1,1.6,2.3,1.2,-5,Samuel Dalton,wpqorn73
mennzd88,8919265,Jeannine Trevino,1,-1.7,1.3,2.9,-2.3,Irene Feldman,ekhymj67
bjalvr72,9389514,Ronald Walton,0,0.5,4.5,4.4,3.7,Michelle Cuellar,oqgnwy64
avzlpf40,6868482,Henry Bedford,0,-1.8,2.5,3.4,4.7,Fred Johnson,fj123
kjrvua31,2061163,Orlando Sams,0,1,2.5,5,4.9,Dawn Curtin,sweucq96
rlmltm36,0483117,Edna Mayer,1,-1.4,1.3,2.3,1.8,Irene Feldman,ekhymj67
npaazo60,5485827,Michael Ghan,0,1.4,3.7,3.3,3.7,Jeanette Lindley,mmxgfl83
djzlzz37,2628818,Robert Harrell,0,0.3,1.7,-2,4.3,Michelle Cuellar,oqgnwy64
dxnsuq72,6354879,Sid Adkins,1,-1.3,2.1,2.8,-3.8,Dawn Curtin,sweucq96
laiiml52,8642041,Sharon Conkel,0,0.2,2.2,1.9,-2.5,Anne Hernandez,ssujpa10
nktucu90,3902999,Jill Santamaria,0,0.2,3.7,3.1,-0.7,Dawn Curtin,sweucq96
qlnayp23,0489006,Shirley Hansen,0,2.4,2.5,4,1.3,Emily Santos-Bacca,esb99
xsnzjv64,1001594,Seth Ridings,0,-1.4,1.7,4.2,0.7,Samuel Dalton,wpqorn73
xnklmn99,6656406,Megan Mcwilliams,1,-1.2,4.7,3.7,3.3,Kenyatta Berrios,ysftax93
lxgmuu40,7914775,Ronnie Seeds,0,3.5,2.9,4.6,2.1,Michelle Cuellar,oqgnwy64
stwjoz81,6442496,Wanda Lariviere,0,-0.8,0.8,4.1,0.6,Irene Feldman,ekhymj67
hjqysu04,8888611,Carmella Sangster,0,0.2,3.6,3.6,1.8,Fred Johnson,fj123
etoums43,3280825,Douglas Grant,0,-1.3,1.7,3.8,3.1,Basia Murton,bm8567
vsctib33,1845687,Kristie Weist,0,-2.9,-0.2,3.5,2.8,Dawn Curtin,sweucq96
qkbegq59,9382710,Robert Pierce,1,1.6,3.2,3.5,3.8,Marie Roberts,vnxici28
jedfgn15,8582615,Ann Amisano,0,0.8,1.8,2.4,3.4,Michelle Cuellar,oqgnwy64
kjrfyp00,0592152,Christina Green,1,-0.9,3.6,4.4,-1,Samuel Dalton,wpqorn73
nzcilg17,7403520,Roni Vogel,0,-0,0.4,0.4,-2.8,Jeanette Lindley,mmxgfl83
ilrkrj77,6320445,Andre Steward,1,-0.7,3,4,3.3,Jeanne Mason,cnotli32
fotktn32,0806987,Ruben Marshburn,0,1.4,2.8,4,-0.4,Jeanette Lindley,mmxgfl83
emnuom77,8089709,Hector Caldwell,0,0.2,4.4,4.3,3.6,Emily Santos-Bacca,esb99
ejoheo02,2326341,Martha Bear,1,0.1,2.5,1.5,-5,Patricia Jackson,hfyvek38
pdxddl39,5282872,Sandra Comee,1,-1.6,-1.5,1.1,-4.1,Paul Prince,wndznn45
taovgy43,4125937,Minerva Moreton,1,-0.3,4.2,3.2,1.4,Paul Prince,wndznn45
yqnagu46,9023021,Tiffany Miles,1,-0.2,3.5,2.7,-0.6,Paul Prince,wndznn45
odvcyx18,9783133,Ann Landreth,0,-1.1,1.9,-99,3,Jeanette Lindley,mmxgfl83
uhztvw22,9161093,Valerie Durall,1,0.6,3.2,4.8,2.1,Kenyatta Berrios,ysftax93
xwgozr09,6107999,Ada Hansen,1,0.5,2.5,4.4,3.8,Samuel Dalton,wpqorn73
iymvrb57,9809650,Anne Thurman,0,0.9,-0.5,-0.5,2.3,Kenyatta Berrios,ysftax93
strfzo60,8973946,Sylvia Browning,0,-1.9,2.8,1.1,1.9,Jeanette Lindley,mmxgfl83
rvqsxj30,5482062,Renee Reynolds,0,0.1,0.8,-1.3,-0.6,Samuel Dalton,wpqorn73
huuupg24,3319948,Kristin Kirchner,0,-0.2,2.6,3.6,3.5,Marie Roberts,vnxici28
smdirt59,0491660,Bobby Joyner,1,-0.7,3.8,1.1,0.4,Fred Johnson,fj123
rkgscy42,8811321,Katherine Wright,0,-1.9,5,4.5,4.1,Jeanne Mason,cnotli32
jazicu75,0592242,Geneva Cortes,1,1.4,-2.5,1.8,-1,Samuel Dalton,wpqorn73
vxmmqe38,2234528,Gary Goers,0,-0.8,1,2.7,1.9,Emily Santos-Bacca,esb99
tuwwfe16,3140842,Gary Lothridge,0,-1.5,1.8,4.6,3.6,Fred Johnson,fj123
kcsrts18,2429655,Beth Rodriguez,1,0.6,4.5,4.7,3.8,Michelle Cuellar,oqgnwy64
bqajky47,8847917,Lillian Franklin,1,-0.6,1.6,2.8,-3.7,Michelle Cuellar,oqgnwy64
ufopiq26,1444184,Troy Dupuis,0,0.1,3.1,3.2,2.5,Dawn Curtin,sweucq96
vkqzgy79,9830660,Mary Parsley,0,-2.9,-1.3,-2.9,-5,Paul Prince,wndznn45
eizuuy00,0632780,Ted Batarse,0,-0.8,1.3,2.9,3,Paul Prince,wndznn45
yqyive25,5242222,Dawn Pardo,0,-1.3,3.8,3.8,2.4,Marie Roberts,vnxici28
cffktq20,6429783,Linda Scofield,0,0.9,2,1.9,-1.8,Kenyatta Berrios,ysftax93
tbchjb74,5673134,Kelli Baisden,0,0.8,4.2,4.2,2.7,Michelle Cuellar,oqgnwy64
nchzms44,2977125,Jenny Campbell,0,0.7,2.8,4.8,2.7,Jeanne Mason,cnotli32
nnhqrg72,3371203,Janet Scott,0,-0.8,4.4,4,3.5,Anne Hernandez,ssujpa10
ddnnws67,6705319,Henry Czachorowski,0,-0.7,1.7,2.6,-0.6,Luis Yoxall,flgkpr62
xfkqjk41,8141470,Bobbie Washington,0,0.3,3.6,3.5,2,Fred Johnson,fj123
xvvejv38,4322414,Sarah Crofton,0,-4.4,-1.1,0.1,-1.3,Paul Prince,wndznn45
fumtzj60,5251133,Tara Ross,0,-1.4,2.2,5,4.4,Basia Murton,bm8567
bokrtp29,2378183,Robert Wilcoxen,0,-1,0.1,-0.1,-3.7,Luis Yoxall,flgkpr62
xyaxoe46,3188423,Roy Harriman,0,3.6,5,3,3.2,Jeanne Mason,cnotli32
qaonjn07,1372258,Oscar Nelson,0,-2.3,0.3,4.2,2.6,Marie Roberts,vnxici28
rguzbl10,4954864,William Lee,0,0.2,1.7,4.3,4,Kenyatta Berrios,ysftax93
wxkmfq52,4942034,Judith Chavarria,0,-1,3,3.2,-0.3,Marie Roberts,vnxici28
rqgjjn51,5900733,Dean Gibson,0,-1.1,1.5,3.1,3.2,Luis Yoxall,flgkpr62
lcujin14,1344188,Stuart Poirier,0,-0.5,1.1,4.3,0.9,Basia Murton,bm8567
utdrjr29,1920100,Barbara Feinberg,0,1.2,2.8,4.8,2.8,Jeanette Lindley,mmxgfl83
nqlrih10,8647878,Manuel English,0,0.6,3.7,3.7,1.9,Michelle Cuellar,oqgnwy64
fubwxg07,7372623,Dorothy Smith,0,-2.4,0.4,-0.9,1.4,Luis Yoxall,flgkpr62
oxlbea31,1303677,Debra Carlson,0,-2,2.6,4.4,3.7,Michelle Cuellar,oqgnwy64
rthjdl13,3259225,Stephen Simar,1,1.1,2.8,4.7,4.2,Jeanette Lindley,mmxgfl83
rlfsox55,7932852,Frederic Willner,1,-2.1,4,3.2,3,Kenyatta Berrios,ysftax93
bfcfsy44,1993121,Freddie Press,0,-0.2,1.4,4,0.3,Marie Roberts,vnxici28
mbgfhl52,7500768,Melvin Alston,0,0.2,1.4,3.3,-0.2,Irene Feldman,ekhymj67
prvluz24,8810944,Joan Mclellan,0,-3,-3.2,-3.1,-3.8,Michelle Cuellar,oqgnwy64
wjwiaz46,1710661,Eduardo Sheridan,1,4.1,4.6,2,0.5,Luis Yoxall,flgkpr62
fwjxtn57,7985942,Roy Smith,0,-0.3,2.2,3.1,-0.1,Basia Murton,bm8567
ryucbh14,9400663,Edwin Terranova,0,-2.2,-1.2,-2.5,-4.8,Emily Santos-Bacca,esb99
bdxfbm07,5480834,Betty Villarreal,1,-0.6,4.7,3.2,2.6,Emily Santos-Bacca,esb99
tgckbt86,8112261,Mildred Miller,0,-2.3,-2.6,-1.3,-2.8,Michelle Cuellar,oqgnwy64
kvnfha66,7487768,Cynthia Holiday,1,1.8,1.7,2.8,-0.1,Fred Johnson,fj123
aduyrh78,1255723,Christopher Davila,0,-1.9,-2.2,-0.6,-1.4,Jeanette Lindley,mmxgfl83
iipzws24,5121050,Wendy Ripper,1,-0.4,3.1,3.4,2.5,Marie Roberts,vnxici28
zxvkrf85,4772697,Terry Henson,0,-0.4,2.9,2.4,2.4,Basia Murton,bm8567
btklpz30,8270556,Stephanie Dougherty,0,-1.4,0.9,2.5,-3.3,Paul Prince,wndznn45
dzlbdq93,9738885,Joseph Soto,0,1.5,4.3,4.2,2.7,Basia Murton,bm8567
zzlfcj38,0363274,Darlene Quintana,0,0.5,2.1,3.3,3,Paul Prince,wndznn45
swpbxe03,7212661,Kevin Hayworth,0,-1.3,1,0.7,2.2,Paul Prince,wndznn45
tjsivh08,6457723,James Griffin,0,-0,4,4.9,4,Emily Santos-Bacca,esb99
qfcgdt43,7335689,Amanda Dominguez,0,-1,3.4,4.5,4.2,Dawn Curtin,sweucq96
lcngyz54,9251250,Shelley Wendel,1,2.1,1,1.7,2.8,Kenyatta Berrios,ysftax93
aqeiqf66,5500818,Richard Conrow,1,0.4,2.3,2.6,-5,Kenyatta Berrios,ysftax93
tsyzpg13,1307845,Becky Mayer,0,0.2,3.9,2.1,2.5,Irene Feldman,ekhymj67
zfmzzo73,1173823,Christopher Kenny,1,0.6,3.9,3.9,2.3,Jeanette Lindley,mmxgfl83
vjtzrv82,5519298,Pedro Wright,0,-5,-3.8,-5,-4.6,Kenyatta Berrios,ysftax93
ahpvbd80,0238268,David Fosler,0,-2,1.2,3.6,3.4,Luis Yoxall,flgkpr62
pnaddj63,0511211,Jerry Smith,0,-0.7,2.9,3.7,2.5,Jeanne Mason,cnotli32
axhorl15,1654102,Michelle Mccain,1,-4.5,-2.7,-4.2,-4.7,Fred Johnson,fj123
jcvpyb76,1435990,Thomas Turner,0,-1.9,0.5,-2.1,2.3,Kenyatta Berrios,ysftax93
ylabeh47,2498231,John Gates,0,0.6,3.8,2.9,1,Luis Yoxall,flgkpr62
lsiryb68,3386413,Margaret Herrera,0,0.1,3.5,4.5,3.2,Dawn Curtin,sweucq96
gufewb98,8933527,Jeanie Winders,0,-2.1,2.2,0.1,1,Jeanette Lindley,mmxgfl83
lgewah92,1675633,William Molina,0,0.2,2.8,4.2,3,Luis Yoxall,flgkpr62
yhjbni46,1580693,Eleanor Bartlett,1,0.9,5,4.2,3.5,Fred Johnson,fj123
tmzbvm57,5248867,Melanie Young,0,-1.2,4.4,2.1,-0.2,Dawn Curtin,sweucq96
mvbkbe23,9018055,Nina Beach,0,-2.9,1.4,-2.5,-0,Marie Roberts,vnxici28
btwmnt42,3599929,Donald Banks,0,0.6,3.5,4.2,2.6,Michelle Cuellar,oqgnwy64
qjnanv21,4196469,Ramon Brown,0,1.1,3.9,3.9,0.3,Luis Yoxall,flgkpr62
svivbg60,9923889,Vicente Michl,0,2.4,4.8,3.1,4.3,Patricia Jackson,hfyvek38
tiwuju69,5061418,Jeremy Murelli,0,-0.4,0.1,1.3,0.4,Emily Santos-Bacca,esb99
ezerup02,8936216,Sam Melton,1,-0.2,-1,-2,-4,Basia Murton,bm8567
xekvls54,4541154,Judy Yancey,1,-0.7,0.9,1.4,-1.4,Jeanne Mason,cnotli32
orefet54,6920058,Richard Carter,0,0.8,2.5,3.9,2.4,Irene Feldman,ekhymj67
ggargn88,3383994,Harvey Demetriou,0,-0.4,-0,-0.2,-0.5,Fred Johnson,fj123
angtum93,6602195,Olive Bloomer,1,-0.3,2.7,-2.9,-5,Fred Johnson,fj123
rjgwxz65,0477852,James Wade,0,1.7,2.6,2.2,1.2,Kenyatta Berrios,ysftax93
ifuibv65,2843692,Jacqueline Hicks,0,-1.8,0.7,1.3,-1.3,Jeanette Lindley,mmxgfl83
exsccn79,8476024,Chan Green,0,-2.2,2.7,3.4,-0.6,Michelle Cuellar,oqgnwy64
uaznmg19,1250660,Tina Boos,1,-0.1,1.9,2.2,-3.2,Samuel Dalton,wpqorn73
mzftun64,1951115,Cheryl Karl,0,-0.5,0.7,2.8,4.7,Irene Feldman,ekhymj67
ftichd26,4594677,Henry Bush,0,-1.9,1.8,3.7,-4.9,Basia Murton,bm8567
onnstb62,9042634,Sheila Orms,0,-4.6,-4.8,-4.8,-3.5,Luis Yoxall,flgkpr62
rksqcz01,6625097,Melanie Howell,0,0.6,4.2,1.8,4.4,Jeanne Mason,cnotli32
stjtvf36,1443078,Bryan Lovejoy,0,-2.2,2.8,2.2,3.9,Anne Hernandez,ssujpa10
rikhlx45,0722092,Mary Gil,0,-1.7,1.8,3.5,1.4,Luis Yoxall,flgkpr62
igcbnq30,7894149,Mary Dubois,0,-0.5,3.6,2.8,3.7,Emily Santos-Bacca,esb99
ufbliv30,0578245,Ricky Perla,0,-3.6,1,2.5,4.9,Luis Yoxall,flgkpr62
hmqihw33,3769817,Ray Casey,0,-1.1,3.1,2.4,2.4,Fred Johnson,fj123
tcxfxp65,3398821,Stewart Clardy,0,-99,-99,-99,4.3,Paul Prince,wndznn45
vydahg50,6933334,Shirley Day,1,1.1,4.5,3.8,3.9,Basia Murton,bm8567
izogoa33,8016756,Patricia Egan,0,2,3.4,4.5,2.6,Michelle Cuellar,oqgnwy64
zuyxog36,7010661,Aaron Foster,0,1.1,4.3,3.9,2.9,Paul Prince,wndznn45
ynvjef17,1919978,Harold Foust,0,-1.9,1.6,-1.7,2.1,Emily Santos-Bacca,esb99
czfryb59,9636785,Debra Vernon,0,0.5,1.3,2,2.3,Basia Murton,bm8567
zabheo64,4510085,Xavier Askew,0,-2,2.8,1.9,3.4,Emily Santos-Bacca,esb99
wbpejh85,4064656,Kelly Crenshaw,0,0.1,1.9,2.5,-3.3,Jeanette Lindley,mmxgfl83
wwqevd99,6814482,Steven Nguyen,0,-1.9,-0.2,4.9,4.5,Irene Feldman,ekhymj67
latgep70,9759049,Deborah Oliver,1,-2,3.6,3,3.5,Kenyatta Berrios,ysftax93
zkdgli13,7272824,Brenda Gilbert,1,1.5,3.3,0,1.8,Michelle Cuellar,oqgnwy64
xxeoas61,0429826,Henry Kelly,1,0.1,2.9,1.8,-3.3,Marie Roberts,vnxici28
clhqgw31,9954983,David Sasso,0,2.4,3,4.9,1.1,Fred Johnson,fj123
iakrgf23,0463802,Earl Guidice,1,0.5,1.6,3.1,3.3,Jeanette Lindley,mmxgfl83
gghvze48,8331668,Howard Vincent,0,-0.9,2.9,2.3,-2.2,Irene Feldman,ekhymj67
pvfhnf72,1101101,Barbara Schult,0,-1.7,0.2,3.1,4.1,Fred Johnson,fj123
eqpkrq28,7699539,Sheena Norris,0,-3.2,0.3,3.2,3.5,Basia Murton,bm8567
ediyff51,1495100,Elmer Barnes,0,-0.2,3.2,4.3,3.6,Anne Hernandez,ssujpa10
fwiocl68,2124301,Thomas Carter,0,-0.6,0.2,1.6,3.4,Dawn Curtin,sweucq96
tuetwf11,1910898,Dennis Rusch,0,0.3,4.4,2.4,-4.4,Basia Murton,bm8567
imcykt36,2364621,Tamara Eye,0,-2,-0.5,-1.4,-5,Samuel Dalton,wpqorn73
ooimoz01,4420031,Peter Anderson,0,-2.6,1.4,3.8,1.6,Patricia Jackson,hfyvek38
sbvyvo38,9398334,Margaret Gove,1,-1.3,1.1,4.9,2,Emily Santos-Bacca,esb99
eppozu40,6453930,Lorene Baker,0,-0.2,2.4,5,1.8,Patricia Jackson,hfyvek38
grukah06,3620053,Jane Kinstler,0,-0.5,-2.5,0.9,3.8,Jeanette Lindley,mmxgfl83
zawxjp11,8674232,Ruth Gillenwaters,0,-1.7,1.5,1.3,1.5,Jeanne Mason,cnotli32
iwvutu46,8836240,Tammy Rose,0,2.6,1.8,4.7,3.7,Paul Prince,wndznn45
bsagxw56,8086808,Gregory Simm,0,-2.7,0.3,-0.6,3.4,Emily Santos-Bacca,esb99
detssw39,6434664,David Silva,0,-2.3,4.7,4.1,3.4,Patricia Jackson,hfyvek38
ptkuim13,6464422,Tanya Reinoso,0,-0.6,2.1,1.7,2.4,Jeanne Mason,cnotli32
obipyu23,5791498,Jane Gaither,0,-0.2,3.1,2.1,-4.7,Paul Prince,wndznn45
jjyrua88,4667537,Michael Valerius,1,-0.7,2.1,2.9,3.1,Paul Prince,wndznn45
zoefus16,0058770,Henry Eberhard,0,-0.5,4.5,4.5,3.6,Marie Roberts,vnxici28
yaglze12,6687961,Eva Cook,0,-3.9,0.2,-0.4,2.5,Michelle Cuellar,oqgnwy64
wkrijo87,9245085,Michael Moore,1,-5,-5,-5,-4.6,Jeanne Mason,cnotli32
jpbukc37,9113078,Richard Braun,0,-1.5,0.1,1.8,2.3,Basia Murton,bm8567
njuxts85,0767621,Simon Shockley,1,0.6,4.1,2.5,-1.8,Dawn Curtin,sweucq96
yarikb47,5886188,Ellis Jump,0,0.7,2.9,3.5,1.8,Patricia Jackson,hfyvek38
gjiqzl04,4565243,Eloise Thompson,1,-0.9,3,3.5,2.3,Fred Johnson,fj123
eomgpl68,7184970,Oscar Davis,0,-1.2,0.5,-1.4,2.9,Irene Feldman,ekhymj67
ytvgfw66,5834200,James Wiener,0,1.2,1,3.1,-1.1,Fred Johnson,fj123
nmzirv73,1971297,William Maynard,0,-0.4,4.5,4.9,1.3,Basia Murton,bm8567
nqeewq67,2981835,Edgar Brown,1,0.2,0.4,1.3,-5,Jeanette Lindley,mmxgfl83
ljhafs81,4878577,Robert Depriest,0,1.3,3.2,4.6,4.1,Anne Hernandez,ssujpa10
adnuci27,0344515,Rhonda Moore,1,-0.8,5,-99,4.8,Basia Murton,bm8567
zrflnm85,8179392,Thomas Valentin,0,1.8,4.7,1.5,2.7,Jeanette Lindley,mmxgfl83
eusksu04,9743737,Terry Michaelis,0,-2.7,2,2.1,3.1,Samuel Dalton,wpqorn73
vbfbwb68,2604789,Sarah Hummer,0,-0.6,2.3,3.1,1.5,Patricia Jackson,hfyvek38
pwyemp97,4776142,Luella Taylor,0,-1.4,0.1,-0.9,-4.3,Luis Yoxall,flgkpr62
ktbywn86,1350299,George Caviness,0,-2.8,5,4.3,4.6,Samuel Dalton,wpqorn73
gzgfsb32,4811375,Adam Schlau,0,-1.8,-1.1,3.1,2,Anne Hernandez,ssujpa10
kwcakv18,9317514,Robert Sims,0,-1.3,0.9,4.5,2.2,Dawn Curtin,sweucq96
ivdnmo75,6598677,Catherine Mcbride,0,-1.9,1.2,3.2,1.6,Emily Santos-Bacca,esb99
rpygbj76,5234177,Ernestina Dodson,1,0.8,3.1,1.3,1.4,Paul Prince,wndznn45
eldcno50,9078144,Allan Oestreich,0,0.8,4.1,4.3,3.9,Jeanne Mason,cnotli32
jcswxw54,8998436,Thomas Johnson,1,-0.7,2.6,2.1,1.6,Emily Santos-Bacca,esb99
rrhgqe60,5199744,Jill Coleman,1,-5,-5,-5,-0.4,Patricia Jackson,hfyvek38
vtzcgp79,6980324,Michael Butts,1,-0.8,2,1.8,1.1,Luis Yoxall,flgkpr62
guuelz87,5948990,Velma Bradford,0,-2.9,1.5,4.7,4.3,Basia Murton,bm8567
ziwgqp87,8240473,Marie Monroe,1,-1.7,-1.7,-5,-0.5,Paul Prince,wndznn45
boabma00,6872328,Timothy Serna,0,2.3,0.7,0,-1.9,Emily Santos-Bacca,esb99
ieunip44,1399679,Robert Hartnett,0,0.3,2.2,-0.6,2.1,Luis Yoxall,flgkpr62
bcxglb03,9810481,John Dodson,1,-1.6,3.8,4.3,3.3,Marie Roberts,vnxici28
rmoyxi29,6902495,Carmen Bork,0,0.7,4.2,4.5,3.7,Anne Hernandez,ssujpa10
qquute87,6844444,Dorothy Jimerson,1,-0.9,4,4.2,-1.9,Kenyatta Berrios,ysftax93
pkngza15,7461918,Quentin Meeler,0,0.7,4.1,3.8,1.2,Luis Yoxall,flgkpr62
kyyoho77,4320208,Latoya Hanson,0,1.4,3.1,0,-0.8,Fred Johnson,fj123
qtsolr76,6264525,Lisa Fabrizio,0,1.1,4.7,3.7,3.8,Kenyatta Berrios,ysftax93
fcrlss10,3625241,William Wilson,0,2.2,0,3.7,-1.2,Fred Johnson,fj123
uajnlm37,9486806,Ryan Taylor,0,-2.2,1.1,1.4,2.9,Emily Santos-Bacca,esb99
vbfhud75,5712772,Ralph Murray,1,0.8,3.8,4.3,2.7,Marie Roberts,vnxici28
hjpawv50,7699470,Astrid Doggett,1,1.8,3.6,4.7,4.7,Samuel Dalton,wpqorn73
ffutzo32,2085638,Rita Lyon,0,-0.3,1.7,2.8,2.9,Basia Murton,bm8567
roqobg87,6505105,James Mcneil,0,-0.7,1.1,1.1,4.1,Luis Yoxall,flgkpr62
owpfym86,7425018,Rafaela Thomas,0,-0.9,2.5,3.1,2.9,Marie Roberts,vnxici28
hdwewy39,6500659,Debra King,1,0.7,2.6,5,1.1,Basia Murton,bm8567
okwkhz90,3680495,Becky Walton,0,-3.5,1.2,3.7,1.5,Emily Santos-Bacca,esb99
nhztwm64,1107735,Vicki Johnson,0,-2.1,-2.6,-1.4,-5,Basia Murton,bm8567
miekig93,6304100,Frank Violette,1,0.1,2.1,4.4,-1.1,Marie Roberts,vnxici28
jddrqk07,1196322,Rolande Lokken,0,-2.2,2.3,2.4,-2.2,Jeanette Lindley,mmxgfl83
dnkfsp16,1776790,Sarah Miraglia,0,-2.8,-0.9,-1.7,1.9,Samuel Dalton,wpqorn73
miulua14,7672467,Anna Wells,0,-99,-99,-99,1.7,Jeanne Mason,cnotli32
yxalry55,4926300,Jeremy Rodriquez,0,-3.5,-2.6,-0.8,-4.5,Jeanette Lindley,mmxgfl83
gjdunk10,1468369,Dwight Heuer,1,-1.9,0.1,2.4,-3.5,Basia Murton,bm8567
qwpuqy71,0208613,Scarlett Costello,1,-0.3,3.6,2.9,2.7,Paul Prince,wndznn45
rszvcb46,7353155,Edwin Harris,0,1.7,4.7,3.5,3.5,Marie Roberts,vnxici28
krmpjj67,6968447,Mae Milbourn,0,-1.3,2.1,3.1,2.8,Michelle Cuellar,oqgnwy64
ithgfk56,0699175,Larry Pennington,1,-2.1,3.1,3.4,3,Jeanette Lindley,mmxgfl83
jkglya78,5796507,Dulce Moore,0,-0.1,3,2.2,2.2,Samuel Dalton,wpqorn73
zfiksu97,7577971,Billy Mclean,0,-1,1.9,1.7,3.9,Patricia Jackson,hfyvek38
pngvbc44,1445318,William Harper,0,1.1,2.3,0,1.9,Paul Prince,wndznn45
uwbyqe71,2570818,Shawn Burgess,0,-1.1,5,3.2,-0.9,Fred Johnson,fj123
ouetod35,5346144,Geneva Klumpp,0,3.7,3.3,2.5,3.7,Samuel Dalton,wpqorn73
uofdyb48,8140004,Charles Whitlock,1,-0.8,1.4,-0.7,-4.2,Jeanne Mason,cnotli32
hmzvse15,8847833,Mark Holzinger,0,-0.4,2.5,3.3,3.7,Emily Santos-Bacca,esb99
ycohgi32,6844283,Tabatha Rendall,0,2.4,3.9,0.6,3.1,Anne Hernandez,ssujpa10
edrwvj43,1559056,Ruth Hess,0,-3.1,-1.4,-0.4,2.7,Patricia Jackson,hfyvek38
ngwtad44,6997256,Angela Deni,0,-1.3,4,5,3.9,Marie Roberts,vnxici28
irjzfa96,5203712,Mary Oconnor,0,-5,0.9,3.7,3.1,Marie Roberts,vnxici28
tfsxha83,3369300,Debbra Mancine,0,-1.6,-0.1,-2.4,-4.4,Kenyatta Berrios,ysftax93
kywfoz79,3869448,Larry Schober,0,-2.2,1.4,2.5,-0.6,Kenyatta Berrios,ysftax93
puzxol40,3597821,Nicole Bowling,1,-1,-0.3,1,-4.2,Anne Hernandez,ssujpa10
qkpkmq52,7523730,Stacie Manning,1,0.3,2.2,4,2.4,Jeanne Mason,cnotli32
glawwk58,8904882,Kevin Crouse,1,1.4,4.2,4.4,3.6,Paul Prince,wndznn45
zspkiy03,2446667,Noelle Pettis,0,-0.8,-0.7,1.9,-2.1,Dawn Curtin,sweucq96
ircxgp32,2376134,Alfred Ford,0,-0.8,3.9,3.4,3.9,Patricia Jackson,hfyvek38
noeyzb07,0579681,James Dailey,0,1.8,2.2,5,0.3,Paul Prince,wndznn45
aghmls45,6317078,Donna Tharrington,1,2.7,4.8,4.5,3.9,Kenyatta Berrios,ysftax93
xnaemb55,3549145,Fred Boulerice,1,-3.4,-4.6,-4.3,-4.8,Jeanne Mason,cnotli32
vipacn03,2142290,Hugo Toevs,1,-3.1,0.8,-0.6,-4.6,Paul Prince,wndznn45
phzhgs19,9993743,Elizabeth Aguilar,1,1.8,4.1,4.6,0.4,Emily Santos-Bacca,esb99
